airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways ,2019-03-03,Delhi,Cochin,20:05:00,04:25:00,500,2.0,No Info,46490
Spicejet,2019-05-09,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,4319
Jet Airways,2019-06-12,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,5678
Indigo,2019-03-15,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,6297
Goair,2019-04-03,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No Info,4106
Multiple Carriers,2019-05-09,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,13727
Jet Airways,2019-05-27,Delhi,Cochin,11:40:00,19:00:00,440,2.0,In-flight meal not included,19644
Jet Airways,2019-05-21,Delhi,Cochin,17:30:00,04:25:00,655,1.0,In-flight meal not included,12898
Jet Airways,2019-06-01,Delhi,Cochin,13:00:00,04:25:00,925,1.0,In-flight meal not included,10262
Goair,2019-06-01,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No Info,6393
Indigo,2019-03-18,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,5277
Jet Airways,2019-03-03,Banglore,New Delhi,08:00:00,07:40:00,1420,1.0,In-flight meal not included,13502
Air India,2019-05-12,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,3100
Indigo,2019-05-18,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,6442
Indigo,2019-03-12,Kolkata,Banglore,05:30:00,08:20:00,170,0.0,No Info,4148
Multiple Carriers,2019-06-27,Delhi,Cochin,06:00:00,19:00:00,780,1.0,In-flight meal not included,10791
Air India,2019-05-24,Kolkata,Banglore,09:25:00,18:30:00,545,1.0,No Info,8576
Indigo,2019-03-27,Delhi,Cochin,07:35:00,16:10:00,515,1.0,No Info,6442
Vistara,2019-03-03,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,5944
Jet Airways,2019-05-01,Kolkata,Banglore,17:00:00,10:55:00,1075,1.0,No Info,12121
Air India,2019-05-09,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,8372
Jet Airways,2019-04-12,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No Info,7229
Jet Airways,2019-06-15,Delhi,Cochin,09:25:00,04:25:00,1140,2.0,No Info,13882
Goair,2019-06-12,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,4959
Jet Airways,2019-06-06,Delhi,Cochin,19:45:00,04:25:00,520,1.0,No Info,14714
Air India,2019-06-06,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,8669
Indigo,2019-06-06,Kolkata,Banglore,08:10:00,13:00:00,290,1.0,No Info,5069
Jet Airways,2019-06-09,Kolkata,Banglore,20:00:00,18:15:00,1335,1.0,No Info,14571
Jet Airways,2019-05-24,Kolkata,Banglore,06:30:00,12:00:00,330,1.0,No Info,14178
Air Asia,2019-03-24,Kolkata,Banglore,07:35:00,22:55:00,920,1.0,No Info,6785
Air India,2019-03-01,Banglore,New Delhi,06:10:00,08:55:00,165,0.0,No Info,15676
Multiple Carriers,2019-05-27,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No Info,13377
Indigo,2019-04-06,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No Info,4174
Jet Airways,2019-06-09,Delhi,Cochin,22:50:00,19:00:00,1210,1.0,No Info,14714
Jet Airways,2019-06-27,Delhi,Cochin,21:50:00,04:25:00,395,1.0,In-flight meal not included,12898
Air India,2019-03-09,Delhi,Cochin,17:20:00,09:25:00,965,1.0,No Info,12415
Indigo,2019-04-15,Delhi,Cochin,06:50:00,12:10:00,320,1.0,No Info,5761
Indigo,2019-03-06,Mumbai,Hyderabad,15:45:00,23:00:00,435,1.0,No Info,7681
Jet Airways,2019-05-18,Kolkata,Banglore,21:10:00,09:20:00,730,1.0,No Info,14388
Jet Airways,2019-06-06,Delhi,Cochin,09:25:00,04:25:00,1140,2.0,No Info,13882
Indigo,2019-04-03,Kolkata,Banglore,06:15:00,10:30:00,255,1.0,No Info,4226
Air Asia,2019-04-24,Delhi,Cochin,07:55:00,22:25:00,870,1.0,No Info,6152
Multiple Carriers,2019-05-27,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No Info,10407
Jet Airways,2019-05-12,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,7229
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,19:50:00,845,1.0,In-flight meal not included,10844
Air India,2019-05-01,Kolkata,Banglore,10:00:00,05:25:00,1165,2.0,No Info,13899
Air India,2019-06-24,Delhi,Cochin,07:05:00,09:25:00,1580,2.0,No Info,11185
Jet Airways,2019-05-24,Kolkata,Banglore,09:35:00,14:25:00,1730,1.0,No Info,12121
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,No Info,14781
Spicejet,2019-05-18,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No Info,3873
Air India,2019-04-12,Banglore,Delhi,06:10:00,08:55:00,165,0.0,No Info,5911
Jet Airways,2019-06-09,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,8016
Air India,2019-03-06,Delhi,Cochin,05:00:00,19:15:00,2295,2.0,No Info,10283
Jet Airways,2019-06-01,Delhi,Cochin,22:50:00,12:35:00,825,1.0,In-flight meal not included,10262
Air India,2019-06-24,Delhi,Cochin,03:50:00,19:15:00,925,1.0,No Info,8669
Goair,2019-06-27,Delhi,Cochin,14:25:00,19:35:00,310,1.0,No Info,7870
Jet Airways,2019-06-06,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,10262
Indigo,2019-06-12,Delhi,Cochin,02:00:00,07:25:00,325,1.0,No Info,5636
Air Asia,2019-03-27,Delhi,Cochin,07:55:00,15:45:00,470,1.0,No Info,6151
Indigo,2019-03-06,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,7295
Air India,2019-05-15,Delhi,Cochin,03:50:00,19:15:00,925,1.0,No Info,8669
Air India,2019-06-01,Delhi,Cochin,14:25:00,19:15:00,1730,2.0,No Info,13591
Spicejet,2019-03-12,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No Info,6300
Spicejet,2019-04-01,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,3873
Multiple Carriers,2019-03-06,Delhi,Cochin,02:15:00,15:30:00,795,1.0,No Info,17057
Multiple Carriers,2019-06-24,Delhi,Cochin,07:10:00,22:30:00,920,1.0,No Info,6723
Multiple Carriers,2019-03-27,Delhi,Cochin,19:00:00,01:35:00,395,1.0,No Info,7845
Air India,2019-03-01,Banglore,New Delhi,17:00:00,08:50:00,950,1.0,1 Long layover,10981
Spicejet,2019-06-03,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,3971
Goair,2019-04-27,Banglore,Delhi,07:45:00,10:40:00,175,0.0,No Info,5048
Spicejet,2019-04-03,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No Info,2017
Goair,2019-05-12,Kolkata,Banglore,16:40:00,00:15:00,455,1.0,No Info,8855
Jet Airways,2019-06-03,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,In-flight meal not included,10262
Multiple Carriers,2019-03-09,Delhi,Cochin,04:00:00,12:55:00,535,1.0,No Info,16259
Air India,2019-05-12,Banglore,Delhi,10:00:00,12:45:00,165,0.0,No Info,5228
Air India,2019-06-15,Delhi,Cochin,13:20:00,07:40:00,1100,2.0,No Info,12121
Vistara,2019-04-18,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No Info,5613
Indigo,2019-05-15,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No Info,3419
Indigo,2019-05-09,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No Info,6979
Jet Airways,2019-05-09,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,In-flight meal not included,8586
Jet Airways,2019-03-06,Banglore,New Delhi,21:25:00,21:20:00,1435,1.0,No Info,17471
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,08:15:00,1090,1.0,No Info,14815
Vistara,2019-05-06,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No Info,8610
Air India,2019-03-06,Mumbai,Hyderabad,09:15:00,09:15:00,1440,1.0,No Info,9535
Multiple Carriers,2019-06-06,Delhi,Cochin,12:50:00,19:15:00,385,1.0,No Info,8266
Indigo,2019-06-18,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No Info,2754
Indigo,2019-03-21,Delhi,Cochin,08:35:00,22:20:00,825,1.0,No Info,6790
Indigo,2019-06-27,Delhi,Cochin,21:50:00,03:35:00,345,1.0,No Info,5775
Indigo,2019-06-18,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No Info,4823
Jet Airways,2019-03-15,Banglore,New Delhi,08:55:00,16:10:00,435,1.0,In-flight meal not included,9134
Jet Airways,2019-05-27,Banglore,Delhi,18:55:00,22:00:00,185,0.0,In-flight meal not included,3359
Jet Airways,2019-06-15,Delhi,Cochin,21:50:00,12:35:00,885,1.0,In-flight meal not included,10262
Indigo,2019-04-27,Banglore,Delhi,21:15:00,00:15:00,180,0.0,No Info,3943
Vistara,2019-05-09,Kolkata,Banglore,07:10:00,22:40:00,930,1.0,No Info,7927
Vistara,2019-04-27,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No Info,5613
Jet Airways,2019-06-15,Delhi,Cochin,20:55:00,19:00:00,1325,1.0,In-flight meal not included,10262
Jet Airways,2019-05-12,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,In-flight meal not included,8586
Air India,2019-06-09,Kolkata,Banglore,05:50:00,12:30:00,1840,2.0,No Info,12723
Multiple Carriers,2019-03-06,Delhi,Cochin,09:00:00,19:15:00,615,1.0,In-flight meal not included,15342
Air India,2019-06-09,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,12392
Indigo,2019-03-01,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,8580
Indigo,2019-03-09,Chennai,Kolkata,17:05:00,19:40:00,155,0.0,No Info,6297
Jet Airways,2019-03-27,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,6540
Jet Airways,2019-06-09,Kolkata,Banglore,08:25:00,16:20:00,475,1.0,No Info,14571
Jet Airways,2019-06-12,Delhi,Cochin,02:15:00,12:35:00,620,1.0,No Info,18371
Vistara,2019-03-15,Banglore,New Delhi,06:40:00,12:35:00,355,1.0,No Info,6800
Jet Airways,2019-06-06,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,No Info,8040
Vistara,2019-06-12,Kolkata,Banglore,20:20:00,22:40:00,1580,1.0,No Info,7927
Indigo,2019-05-03,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,4591
Air Asia,2019-05-06,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,4409
Air India,2019-06-21,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,5201
Spicejet,2019-03-01,Banglore,New Delhi,10:20:00,18:15:00,475,1.0,No Info,23267
Indigo,2019-06-24,Delhi,Cochin,09:15:00,01:30:00,975,1.0,No Info,6628
Air India,2019-05-09,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No Info,3100
Indigo,2019-06-24,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,4804
Indigo,2019-03-09,Banglore,New Delhi,05:30:00,08:20:00,170,0.0,No Info,4777
Air India,2019-03-15,Banglore,New Delhi,05:50:00,22:10:00,980,2.0,No Info,9796
Indigo,2019-05-01,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No Info,4575
Spicejet,2019-05-21,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,4174
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,23:35:00,1630,1.0,No Info,10953
Air Asia,2019-06-01,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,4409
Indigo,2019-06-01,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,5277
Multiple Carriers,2019-06-01,Delhi,Cochin,07:00:00,21:00:00,840,1.0,No Info,7408
Multiple Carriers,2019-06-09,Delhi,Cochin,04:55:00,19:00:00,845,1.0,No Info,10877
Indigo,2019-05-15,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No Info,4823
Air India,2019-03-24,Kolkata,Banglore,20:30:00,16:15:00,1185,1.0,No Info,12173
Indigo,2019-05-27,Delhi,Cochin,17:05:00,22:15:00,310,1.0,No Info,6373
Jet Airways,2019-05-18,Delhi,Cochin,13:25:00,19:00:00,1775,2.0,No Info,15129
Air India,2019-06-06,Kolkata,Banglore,10:00:00,05:25:00,1165,2.0,No Info,12009
Air India,2019-06-06,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,5201
Jet Airways,2019-03-21,Banglore,New Delhi,07:00:00,13:15:00,375,1.0,In-flight meal not included,7832
Air Asia,2019-05-12,Banglore,Delhi,04:55:00,07:45:00,170,0.0,No Info,4282
Air India,2019-05-09,Kolkata,Banglore,09:25:00,18:30:00,545,1.0,No Info,8891
Air India,2019-06-03,Delhi,Cochin,12:00:00,07:40:00,1180,2.0,No Info,8603
Multiple Carriers,2019-06-03,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,13797
Air India,2019-03-01,Banglore,New Delhi,17:00:00,22:55:00,1795,2.0,No Info,14887
Indigo,2019-04-27,Banglore,Delhi,18:55:00,21:50:00,175,0.0,No Info,4823
Goair,2019-04-06,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,5135
Indigo,2019-06-09,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,4804
Air Asia,2019-05-09,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,3383
Indigo,2019-04-01,Banglore,Delhi,20:00:00,22:50:00,170,0.0,No Info,4823
Spicejet,2019-03-21,Mumbai,Hyderabad,13:10:00,14:30:00,80,0.0,No Info,3173
Jet Airways,2019-06-09,Delhi,Cochin,13:00:00,04:25:00,925,1.0,In-flight meal not included,10262
Spicejet,2019-03-01,Banglore,New Delhi,09:35:00,12:30:00,175,0.0,No Info,11690
Jet Airways,2019-05-18,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,In-flight meal not included,13029
Jet Airways,2019-05-18,Kolkata,Banglore,14:05:00,22:35:00,510,1.0,In-flight meal not included,10844
Indigo,2019-03-03,Delhi,Cochin,04:45:00,11:30:00,405,1.0,No Info,14871
Jet Airways,2019-03-21,Delhi,Cochin,10:45:00,18:50:00,485,2.0,No Info,11360
Indigo,2019-05-27,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No Info,5224
Vistara,2019-06-09,Banglore,Delhi,09:45:00,12:35:00,170,0.0,No Info,4668
Jet Airways,2019-06-12,Delhi,Cochin,18:15:00,19:00:00,1485,1.0,In-flight meal not included,10262
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,22:05:00,1540,1.0,In-flight meal not included,9314
Jet Airways,2019-06-09,Delhi,Cochin,22:50:00,04:25:00,335,1.0,No Info,14714
Indigo,2019-04-12,Banglore,Delhi,18:25:00,21:20:00,175,0.0,No Info,4990
Indigo,2019-04-18,Banglore,Delhi,21:15:00,00:15:00,180,0.0,No Info,4591
Jet Airways,2019-05-24,Kolkata,Banglore,20:00:00,09:20:00,800,1.0,In-flight meal not included,10844
Indigo,2019-04-01,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,4174
Multiple Carriers,2019-06-24,Delhi,Cochin,11:30:00,01:30:00,840,1.0,No Info,13377
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,04:40:00,1215,1.0,In-flight meal not included,8586
Indigo,2019-05-15,Delhi,Cochin,17:05:00,22:15:00,310,1.0,No Info,6027
Spicejet,2019-05-24,Banglore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,3919
Multiple Carriers,2019-05-21,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No Info,15058
Jet Airways,2019-04-18,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,5198
Jet Airways,2019-06-03,Delhi,Cochin,17:30:00,12:35:00,1145,1.0,In-flight meal not included,10262
Indigo,2019-03-03,Delhi,Cochin,07:35:00,21:20:00,825,2.0,No Info,9413
Indigo,2019-04-15,Kolkata,Banglore,15:15:00,20:05:00,290,1.0,No Info,4775
Multiple Carriers,2019-03-06,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No Info,15078
Spicejet,2019-04-09,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,3841
Spicejet,2019-04-01,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No check-in baggage included,3919
Jet Airways,2019-06-06,Delhi,Cochin,16:00:00,19:00:00,1620,1.0,In-flight meal not included,10262
Vistara,2019-04-12,Banglore,Delhi,11:30:00,14:20:00,170,0.0,No Info,5403
Air India,2019-05-09,Kolkata,Banglore,05:50:00,20:25:00,875,2.0,No Info,10991
Vistara,2019-06-15,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No Info,6216
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,20:45:00,740,1.0,In-flight meal not included,10844
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,18:15:00,750,1.0,No Info,14781
Vistara,2019-05-06,Kolkata,Banglore,07:10:00,09:05:00,1555,1.0,No Info,8137
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,23:35:00,840,1.0,No Info,14151
Indigo,2019-05-03,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,3850
Multiple Carriers,2019-06-03,Delhi,Cochin,10:35:00,19:15:00,520,1.0,No Info,7354
Multiple Carriers,2019-05-15,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No Info,13727
Spicejet,2019-04-21,Delhi,Cochin,15:45:00,22:05:00,380,1.0,No Info,6749
Jet Airways,2019-03-01,Banglore,New Delhi,20:35:00,11:25:00,890,1.0,No Info,31825
Multiple Carriers,2019-05-15,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No Info,14533
Goair,2019-04-27,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,6922
Jet Airways,2019-06-27,Delhi,Cochin,21:25:00,19:00:00,1295,2.0,In-flight meal not included,11507
Jet Airways,2019-05-15,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,In-flight meal not included,11841
Air Asia,2019-04-27,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,4409
Jet Airways,2019-05-12,Kolkata,Banglore,08:25:00,18:15:00,590,1.0,No Info,14781
Jet Airways,2019-03-06,Banglore,New Delhi,05:45:00,23:00:00,1035,1.0,No Info,16736
Jet Airways,2019-06-12,Delhi,Cochin,09:25:00,12:35:00,1630,2.0,No Info,13882
Jet Airways,2019-04-21,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,7229
Jet Airways,2019-03-18,Banglore,New Delhi,11:40:00,09:00:00,1280,1.0,In-flight meal not included,11087
Air Asia,2019-06-06,Delhi,Cochin,16:45:00,07:10:00,865,1.0,No Info,11410
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,No Info,14781
Air India,2019-06-15,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No Info,3100
Multiple Carriers,2019-06-03,Delhi,Cochin,09:15:00,19:15:00,600,1.0,No Info,8099
Air India,2019-04-01,Kolkata,Banglore,09:50:00,23:15:00,805,2.0,No Info,12125
Jet Airways,2019-06-12,Kolkata,Banglore,14:05:00,09:20:00,1155,1.0,In-flight meal not included,8529
Jet Airways,2019-06-01,Delhi,Cochin,13:00:00,19:00:00,360,1.0,No Info,14714
Air India,2019-03-18,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,5674
Indigo,2019-06-01,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No Info,3419
Spicejet,2019-04-21,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,6356
Multiple Carriers,2019-06-01,Delhi,Cochin,11:40:00,19:00:00,440,1.0,No Info,12524
Vistara,2019-06-09,Kolkata,Banglore,20:20:00,20:20:00,1440,1.0,No Info,8085
Multiple Carriers,2019-05-15,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No Info,13727
Jet Airways,2019-03-21,Banglore,New Delhi,07:00:00,19:10:00,730,1.0,In-flight meal not included,7832
Multiple Carriers,2019-06-24,Delhi,Cochin,03:50:00,12:35:00,525,1.0,No Info,12192
Jet Airways,2019-03-09,Delhi,Cochin,10:45:00,18:50:00,1925,2.0,No Info,19329
Jet Airways,2019-05-27,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No Info,7229
Indigo,2019-05-06,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,3943
Vistara,2019-05-24,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,3687
Jet Airways,2019-06-27,Delhi,Cochin,09:40:00,19:00:00,560,2.0,In-flight meal not included,10368
Spicejet,2019-03-21,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,3847
Jet Airways,2019-03-03,Delhi,Cochin,18:15:00,18:50:00,1475,1.0,No Info,17234
Indigo,2019-06-18,Banglore,Delhi,00:25:00,03:15:00,170,0.0,No Info,3419
Indigo,2019-05-18,Mumbai,Hyderabad,12:00:00,13:30:00,90,0.0,No Info,2754
Multiple Carriers,2019-05-09,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No Info,15078
Multiple Carriers,2019-06-15,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,7408
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,18:15:00,590,1.0,No Info,14781
Jet Airways,2019-04-06,Delhi,Cochin,07:05:00,19:00:00,715,1.0,In-flight meal not included,5406
Air Asia,2019-06-27,Kolkata,Banglore,22:50:00,01:20:00,150,0.0,No Info,3807
Multiple Carriers,2019-06-03,Delhi,Cochin,07:00:00,21:00:00,840,1.0,No Info,7618
Jet Airways,2019-05-24,Kolkata,Banglore,17:00:00,14:25:00,1285,1.0,No Info,12121
Spicejet,2019-06-24,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,3543
Vistara,2019-06-15,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,11982
Vistara,2019-05-27,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No Info,4668
Indigo,2019-03-15,Banglore,New Delhi,16:55:00,19:45:00,170,0.0,No Info,8033
Jet Airways,2019-04-06,Delhi,Cochin,07:05:00,12:35:00,330,1.0,In-flight meal not included,5406
Jet Airways,2019-06-01,Delhi,Cochin,06:45:00,04:25:00,1300,2.0,No Info,13376
Air Asia,2019-06-12,Kolkata,Banglore,22:40:00,10:40:00,720,1.0,No Info,5192
Spicejet,2019-04-06,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,4423
Indigo,2019-06-21,Kolkata,Banglore,11:30:00,14:05:00,155,0.0,No Info,4804
Jet Airways,2019-05-24,Delhi,Cochin,19:10:00,19:00:00,1430,2.0,No Info,15129
Indigo,2019-06-21,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,3943
Jet Airways,2019-06-06,Delhi,Cochin,21:25:00,19:00:00,1295,2.0,In-flight meal not included,10588
Indigo,2019-06-12,Delhi,Cochin,08:50:00,21:00:00,730,1.0,No Info,6093
Air India,2019-03-24,Kolkata,Banglore,20:30:00,20:25:00,1435,1.0,No Info,12173
Jet Airways,2019-06-03,Delhi,Cochin,19:45:00,04:25:00,520,1.0,No Info,14714
Vistara,2019-05-06,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No Info,4878
Multiple Carriers,2019-05-15,Delhi,Cochin,10:00:00,21:00:00,660,1.0,No Info,8073
Multiple Carriers,2019-03-21,Delhi,Cochin,07:05:00,22:20:00,915,1.0,No Info,6717
Jet Airways,2019-06-15,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,No Info,13014
Jet Airways,2019-03-21,Banglore,New Delhi,05:45:00,13:15:00,450,1.0,In-flight meal not included,7832
Air India,2019-06-09,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,10441
Air India,2019-05-01,Kolkata,Banglore,16:45:00,12:30:00,1185,2.0,No Info,14960
Jet Airways,2019-03-09,Delhi,Cochin,18:15:00,18:50:00,1475,1.0,In-flight meal not included,14053
Jet Airways,2019-05-03,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,4995
Jet Airways,2019-03-18,Banglore,New Delhi,22:50:00,09:30:00,640,1.0,In-flight meal not included,11087
Spicejet,2019-06-27,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No Info,4812
Air India,2019-06-21,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No Info,4667
Air India,2019-03-06,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,6881
Indigo,2019-06-09,Delhi,Cochin,02:00:00,07:25:00,325,1.0,No Info,5636
Indigo,2019-06-24,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No Info,6316
Multiple Carriers,2019-06-03,Delhi,Cochin,12:50:00,21:00:00,490,1.0,No Info,7740
Air India,2019-03-01,Delhi,Cochin,23:00:00,19:15:00,1215,1.0,No Info,27430
Jet Airways,2019-06-01,Delhi,Cochin,07:05:00,12:35:00,330,1.0,No Info,16079
Jet Airways,2019-06-01,Delhi,Cochin,18:15:00,19:00:00,1485,1.0,No Info,14714
Jet Airways,2019-03-12,Banglore,New Delhi,09:45:00,14:25:00,280,1.0,No Info,12295
Multiple Carriers,2019-03-21,Delhi,Cochin,07:10:00,22:20:00,910,1.0,In-flight meal not included,5999
Spicejet,2019-03-03,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,7050
Indigo,2019-06-21,Banglore,Delhi,22:10:00,01:00:00,170,0.0,No Info,3943
Jet Airways,2019-06-12,Kolkata,Banglore,20:00:00,04:40:00,520,1.0,No Info,12576
Air India,2019-04-09,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,4441
Jet Airways,2019-06-15,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,7202
Air India,2019-05-06,Kolkata,Banglore,10:00:00,05:25:00,1165,2.0,No Info,17049
Multiple Carriers,2019-03-21,Delhi,Cochin,07:00:00,18:50:00,710,1.0,No Info,12402
Jet Airways,2019-03-21,Delhi,Cochin,19:10:00,18:50:00,1420,2.0,In-flight meal not included,6643
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,In-flight meal not included,10844
Indigo,2019-03-24,Kolkata,Banglore,14:20:00,16:55:00,155,0.0,No Info,5618
Air India,2019-03-09,Banglore,New Delhi,11:50:00,23:55:00,725,1.0,No Info,10972
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,23:35:00,1630,1.0,In-flight meal not included,8066
Indigo,2019-06-24,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,4804
Goair,2019-03-01,Banglore,New Delhi,20:55:00,23:50:00,175,0.0,No Info,18558
Vistara,2019-03-24,Kolkata,Banglore,07:10:00,18:45:00,695,1.0,No Info,16932
Air India,2019-04-01,Kolkata,Banglore,16:50:00,18:20:00,1530,2.0,No Info,7893
Jet Airways,2019-05-21,Delhi,Cochin,22:50:00,04:25:00,335,1.0,No Info,16079
Indigo,2019-03-15,Mumbai,Hyderabad,21:20:00,22:45:00,85,0.0,No Info,2754
Air India,2019-06-24,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,5510
Air Asia,2019-03-12,Kolkata,Banglore,19:35:00,22:05:00,150,0.0,No Info,4384
Air Asia,2019-06-15,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,4107
